record_path,session,participant,gesture,class,y,trial
..\data\raw\grabmyo\1.1.0\Session2\session2_participant12\session2_participant12_gesture16_trial5,2,12,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant12\session2_participant12_gesture16_trial6,2,12,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant12\session2_participant12_gesture16_trial7,2,12,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial1,3,12,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial2,3,12,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial3,3,12,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial4,3,12,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial5,3,12,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial6,3,12,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture11_trial7,3,12,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial1,3,12,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial2,3,12,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial3,3,12,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial4,3,12,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial5,3,12,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial6,3,12,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture12_trial7,3,12,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial1,3,12,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial2,3,12,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial3,3,12,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial4,3,12,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial5,3,12,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial6,3,12,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture15_trial7,3,12,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial1,3,12,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial2,3,12,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial3,3,12,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial4,3,12,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial5,3,12,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial6,3,12,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant12\session3_participant12_gesture16_trial7,3,12,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial1,1,13,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial2,1,13,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial3,1,13,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial4,1,13,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial5,1,13,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial6,1,13,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture11_trial7,1,13,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial1,1,13,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial2,1,13,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial3,1,13,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial4,1,13,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial5,1,13,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial6,1,13,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture12_trial7,1,13,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial1,1,13,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial2,1,13,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial3,1,13,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial4,1,13,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial5,1,13,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial6,1,13,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture15_trial7,1,13,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial1,1,13,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial2,1,13,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial3,1,13,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial4,1,13,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial5,1,13,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial6,1,13,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant13\session1_participant13_gesture16_trial7,1,13,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial1,2,13,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial2,2,13,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial3,2,13,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial4,2,13,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial5,2,13,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial6,2,13,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture11_trial7,2,13,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial1,2,13,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial2,2,13,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial3,2,13,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial4,2,13,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial5,2,13,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial6,2,13,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture12_trial7,2,13,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial1,2,13,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial2,2,13,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial3,2,13,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial4,2,13,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial5,2,13,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial6,2,13,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture15_trial7,2,13,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial1,2,13,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial2,2,13,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial3,2,13,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial4,2,13,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial5,2,13,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial6,2,13,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant13\session2_participant13_gesture16_trial7,2,13,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial1,3,13,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial2,3,13,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial3,3,13,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial4,3,13,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial5,3,13,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial6,3,13,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture11_trial7,3,13,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial1,3,13,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial2,3,13,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial3,3,13,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial4,3,13,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial5,3,13,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial6,3,13,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture12_trial7,3,13,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial1,3,13,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial2,3,13,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial3,3,13,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial4,3,13,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial5,3,13,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial6,3,13,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture15_trial7,3,13,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial1,3,13,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial2,3,13,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial3,3,13,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial4,3,13,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial5,3,13,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial6,3,13,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session3\session3_participant13\session3_participant13_gesture16_trial7,3,13,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial1,1,14,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial2,1,14,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial3,1,14,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial4,1,14,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial5,1,14,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial6,1,14,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture11_trial7,1,14,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial1,1,14,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial2,1,14,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial3,1,14,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial4,1,14,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial5,1,14,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial6,1,14,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture12_trial7,1,14,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial1,1,14,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial2,1,14,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial3,1,14,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial4,1,14,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial5,1,14,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial6,1,14,15,HO,2,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture15_trial7,1,14,15,HO,2,7
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial1,1,14,16,HC,3,1
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial2,1,14,16,HC,3,2
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial3,1,14,16,HC,3,3
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial4,1,14,16,HC,3,4
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial5,1,14,16,HC,3,5
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial6,1,14,16,HC,3,6
..\data\raw\grabmyo\1.1.0\Session1\session1_participant14\session1_participant14_gesture16_trial7,1,14,16,HC,3,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial1,2,14,11,WF,0,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial2,2,14,11,WF,0,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial3,2,14,11,WF,0,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial4,2,14,11,WF,0,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial5,2,14,11,WF,0,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial6,2,14,11,WF,0,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture11_trial7,2,14,11,WF,0,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial1,2,14,12,WE,1,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial2,2,14,12,WE,1,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial3,2,14,12,WE,1,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial4,2,14,12,WE,1,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial5,2,14,12,WE,1,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial6,2,14,12,WE,1,6
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture12_trial7,2,14,12,WE,1,7
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture15_trial1,2,14,15,HO,2,1
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture15_trial2,2,14,15,HO,2,2
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture15_trial3,2,14,15,HO,2,3
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture15_trial4,2,14,15,HO,2,4
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture15_trial5,2,14,15,HO,2,5
..\data\raw\grabmyo\1.1.0\Session2\session2_participant14\session2_participant14_gesture15_trial6,2,14,15,HO,2,6
